,date,open,high,low,close,volume,average,barCount
645,2022-08-31 10:23:45,3989.25,3989.25,3987.0,3987.25,462.0,3987.7,162
646,2022-08-31 10:23:50,3987.25,3987.75,3986.75,3987.5,419.0,3987.3,151
647,2022-08-31 10:23:55,3987.5,3987.75,3985.5,3985.5,632.0,3986.6,208
648,2022-08-31 10:24:00,3985.75,3987.25,3985.5,3986.25,663.0,3986.45,228
649,2022-08-31 10:24:05,3986.25,3987.5,3985.5,3987.25,557.0,3986.225,196
650,2022-08-31 10:24:10,3987.25,3988.25,3987.0,3988.25,437.0,3987.625,168
651,2022-08-31 10:24:15,3988.0,3988.25,3987.5,3988.25,372.0,3988.025,129
652,2022-08-31 10:24:20,3988.25,3989.25,3987.75,3988.0,570.0,3988.575,201
653,2022-08-31 10:24:25,3988.0,3988.25,3987.75,3988.25,230.0,3988.05,86
654,2022-08-31 10:24:30,3988.0,3988.75,3987.5,3987.75,216.0,3988.05,66
655,2022-08-31 10:24:35,3987.75,3988.5,3987.75,3988.25,177.0,3988.075,75
656,2022-08-31 10:24:40,3988.5,3989.5,3988.0,3989.5,297.0,3989.1,115
657,2022-08-31 10:24:45,3989.5,3989.5,3988.75,3989.0,232.0,3989.15,89
658,2022-08-31 10:24:50,3989.0,3989.0,3988.0,3988.75,274.0,3988.575,80
659,2022-08-31 10:24:55,3989.0,3989.75,3989.0,3989.75,257.0,3989.5,71
660,2022-08-31 10:25:00,3989.75,3990.0,3988.0,3988.0,347.0,3988.95,151
661,2022-08-31 10:25:05,3988.0,3990.75,3988.0,3990.25,493.0,3989.85,177
662,2022-08-31 10:25:10,3990.25,3990.5,3989.0,3990.25,255.0,3989.825,107
663,2022-08-31 10:25:15,3990.25,3990.5,3987.5,3987.5,469.0,3988.825,155
664,2022-08-31 10:25:20,3987.75,3987.75,3986.0,3986.25,764.0,3986.8,247
665,2022-08-31 10:25:25,3986.25,3987.25,3986.0,3987.0,373.0,3986.6,119
666,2022-08-31 10:25:30,3987.0,3988.0,3986.5,3987.25,288.0,3987.225,104
667,2022-08-31 10:25:35,3987.25,3989.0,3987.0,3988.75,267.0,3987.9,115
668,2022-08-31 10:25:40,3988.75,3989.5,3988.25,3988.25,267.0,3988.7,95
669,2022-08-31 10:25:45,3988.5,3989.5,3988.25,3989.25,246.0,3989.05,103
670,2022-08-31 10:25:50,3989.25,3990.0,3989.25,3989.5,188.0,3989.525,77
671,2022-08-31 10:25:55,3989.5,3990.25,3989.25,3989.75,357.0,3989.75,111
672,2022-08-31 10:26:00,3989.75,3989.75,3987.5,3988.75,411.0,3988.725,142
673,2022-08-31 10:26:05,3988.75,3989.0,3988.0,3988.75,92.0,3988.55,42
674,2022-08-31 10:26:10,3989.0,3989.75,3988.75,3989.75,227.0,3989.1,78
675,2022-08-31 10:26:15,3990.0,3990.25,3989.25,3989.25,221.0,3989.775,72
676,2022-08-31 10:26:20,3989.25,3989.75,3989.25,3989.5,162.0,3989.375,58
677,2022-08-31 10:26:25,3989.25,3989.5,3988.0,3988.5,217.0,3988.55,81
678,2022-08-31 10:26:30,3988.5,3990.25,3988.25,3989.75,306.0,3989.2,96
679,2022-08-31 10:26:35,3989.75,3992.0,3989.75,3991.75,518.0,3991.15,223
680,2022-08-31 10:26:40,3991.75,3992.0,3991.0,3991.25,222.0,3991.525,79
681,2022-08-31 10:26:45,3991.5,3991.75,3990.0,3990.75,292.0,3990.925,104
682,2022-08-31 10:26:50,3990.5,3991.5,3990.5,3991.0,213.0,3991.025,78
683,2022-08-31 10:26:55,3991.0,3991.25,3990.75,3990.75,216.0,3991.075,65
684,2022-08-31 10:27:00,3991.0,3991.75,3990.0,3990.0,604.0,3990.675,153
685,2022-08-31 10:27:05,3990.0,3990.5,3989.25,3989.75,332.0,3989.975,131
686,2022-08-31 10:27:10,3989.75,3991.0,3989.5,3990.25,219.0,3990.5,77
687,2022-08-31 10:27:15,3990.5,3991.25,3990.0,3991.0,180.0,3990.525,63
688,2022-08-31 10:27:20,3991.0,3993.5,3991.0,3993.0,698.0,3992.725,244
689,2022-08-31 10:27:25,3993.25,3993.75,3992.75,3993.0,396.0,3993.2,157
690,2022-08-31 10:27:30,3993.0,3993.25,3992.0,3992.75,291.0,3992.65,98
691,2022-08-31 10:27:35,3993.0,3993.0,3991.75,3992.0,257.0,3992.425,84
692,2022-08-31 10:27:40,3992.0,3992.5,3991.0,3991.25,232.0,3991.65,81
693,2022-08-31 10:27:45,3991.25,3991.25,3990.5,3991.0,278.0,3990.775,99
694,2022-08-31 10:27:50,3990.75,3991.25,3990.0,3990.25,213.0,3990.65,82
695,2022-08-31 10:27:55,3990.5,3992.5,3990.0,3992.0,604.0,3991.625,148
696,2022-08-31 10:28:00,3992.0,3993.0,3991.75,3992.0,272.0,3992.175,100
697,2022-08-31 10:28:05,3991.75,3993.25,3991.75,3993.0,244.0,3992.75,99
698,2022-08-31 10:28:10,3993.25,3993.25,3992.25,3993.25,219.0,3992.725,68
699,2022-08-31 10:28:15,3993.25,3993.75,3992.75,3993.25,325.0,3993.2,101
700,2022-08-31 10:28:20,3993.25,3994.0,3992.75,3994.0,258.0,3993.6,96
701,2022-08-31 10:28:25,3993.75,3993.75,3990.75,3991.0,530.0,3992.075,198
702,2022-08-31 10:28:30,3991.0,3991.25,3990.25,3990.5,287.0,3990.925,116
703,2022-08-31 10:28:35,3990.25,3990.75,3989.5,3989.5,479.0,3990.075,193
704,2022-08-31 10:28:40,3989.25,3989.25,3986.75,3987.25,1003.0,3987.85,335
705,2022-08-31 10:28:45,3987.25,3988.5,3985.75,3988.0,932.0,3986.925,273
706,2022-08-31 10:28:50,3987.75,3989.5,3987.25,3988.5,554.0,3988.425,154
707,2022-08-31 10:28:55,3988.25,3988.5,3986.75,3987.75,476.0,3987.6,141
708,2022-08-31 10:29:00,3987.5,3988.0,3986.75,3987.5,371.0,3987.425,129
709,2022-08-31 10:29:05,3987.75,3988.75,3987.0,3988.5,184.0,3987.6,76
710,2022-08-31 10:29:10,3988.75,3988.75,3988.0,3988.0,154.0,3988.35,70
711,2022-08-31 10:29:15,3988.0,3988.25,3982.75,3983.25,2306.0,3984.225,791
712,2022-08-31 10:29:20,3983.25,3985.75,3982.75,3984.25,1009.0,3984.2,318
713,2022-08-31 10:29:25,3984.5,3985.0,3983.75,3984.75,450.0,3984.55,160
714,2022-08-31 10:29:30,3985.0,3985.75,3984.5,3985.25,483.0,3985.2,148
715,2022-08-31 10:29:35,3985.0,3986.5,3984.75,3985.75,388.0,3985.75,140
716,2022-08-31 10:29:40,3985.75,3985.75,3984.75,3985.75,248.0,3985.35,109
717,2022-08-31 10:29:45,3985.75,3986.0,3985.25,3985.5,179.0,3985.575,85
718,2022-08-31 10:29:50,3985.5,3986.25,3985.5,3985.5,284.0,3985.875,113
719,2022-08-31 10:29:55,3985.25,3985.75,3984.5,3985.75,500.0,3985.2,144
720,2022-08-31 10:30:00,3985.5,3985.5,3984.25,3985.0,423.0,3984.8,171
721,2022-08-31 10:30:05,3985.0,3986.25,3984.75,3985.75,254.0,3985.325,91
722,2022-08-31 10:30:10,3985.75,3987.0,3984.75,3985.75,379.0,3985.975,150
723,2022-08-31 10:30:15,3985.75,3986.5,3985.5,3985.75,349.0,3985.975,128
724,2022-08-31 10:30:20,3985.75,3986.75,3985.75,3986.5,237.0,3986.375,95
725,2022-08-31 10:30:25,3986.75,3988.5,3985.5,3988.0,647.0,3987.5,266
726,2022-08-31 10:30:30,3987.75,3990.25,3987.75,3990.0,1155.0,3989.4,426
727,2022-08-31 10:30:35,3990.0,3990.75,3988.75,3989.25,530.0,3989.75,210
728,2022-08-31 10:30:40,3989.25,3989.5,3988.75,3989.0,364.0,3989.15,162
729,2022-08-31 10:30:45,3989.0,3989.25,3988.25,3989.25,352.0,3988.8,133
730,2022-08-31 10:30:50,3989.25,3989.25,3988.5,3989.0,232.0,3988.975,85
731,2022-08-31 10:30:55,3989.0,3989.5,3987.25,3989.25,460.0,3988.225,174
732,2022-08-31 10:31:00,3989.5,3990.0,3989.0,3989.5,435.0,3989.525,140
733,2022-08-31 10:31:05,3989.75,3990.0,3988.5,3988.75,263.0,3989.225,103
734,2022-08-31 10:31:10,3988.5,3989.25,3987.75,3988.25,288.0,3988.575,101
735,2022-08-31 10:31:15,3988.25,3988.75,3987.75,3987.75,195.0,3988.35,78
736,2022-08-31 10:31:20,3987.75,3988.0,3987.75,3987.75,198.0,3987.85,81
737,2022-08-31 10:31:25,3987.75,3988.5,3987.75,3988.0,134.0,3988.1,68
738,2022-08-31 10:31:30,3988.0,3989.5,3988.0,3988.5,291.0,3988.625,103
739,2022-08-31 10:31:35,3988.5,3988.5,3987.5,3987.75,288.0,3988.075,110
740,2022-08-31 10:31:40,3987.75,3989.0,3987.5,3989.0,158.0,3988.375,74
741,2022-08-31 10:31:45,3989.0,3989.0,3988.25,3988.25,213.0,3988.55,74
742,2022-08-31 10:31:50,3988.25,3988.25,3986.0,3986.25,565.0,3986.825,214
743,2022-08-31 10:31:55,3986.25,3988.25,3986.25,3987.75,361.0,3986.925,143
744,2022-08-31 10:32:00,3987.75,3987.75,3986.5,3986.75,197.0,3987.125,96
745,2022-08-31 10:32:05,3987.0,3988.75,3986.75,3988.0,281.0,3987.975,117
746,2022-08-31 10:32:10,3988.25,3988.25,3986.75,3986.75,215.0,3987.6,68
747,2022-08-31 10:32:15,3986.75,3986.75,3985.5,3986.25,477.0,3986.0,173
748,2022-08-31 10:32:20,3986.5,3987.25,3986.25,3987.25,295.0,3986.6,100
749,2022-08-31 10:32:25,3987.0,3987.5,3986.75,3987.0,199.0,3987.2,80
750,2022-08-31 10:32:30,3986.75,3987.0,3986.0,3986.0,200.0,3986.45,82
751,2022-08-31 10:32:35,3986.0,3987.0,3986.0,3986.5,242.0,3986.525,91
752,2022-08-31 10:32:40,3986.75,3986.75,3985.5,3986.0,212.0,3986.25,77
753,2022-08-31 10:32:45,3985.75,3986.25,3985.5,3985.75,194.0,3985.8,82
754,2022-08-31 10:32:50,3985.75,3986.5,3985.5,3986.0,223.0,3985.95,69
755,2022-08-31 10:32:55,3986.0,3987.75,3985.5,3987.25,370.0,3986.65,116
756,2022-08-31 10:33:00,3987.25,3988.25,3987.0,3988.0,340.0,3987.525,143
757,2022-08-31 10:33:05,3988.0,3988.0,3986.25,3986.5,182.0,3987.1,79
758,2022-08-31 10:33:10,3986.5,3986.75,3986.25,3986.5,111.0,3986.575,49
759,2022-08-31 10:33:15,3986.5,3986.5,3984.0,3984.25,726.0,3984.875,250
760,2022-08-31 10:33:20,3984.5,3984.5,3983.5,3983.5,462.0,3983.875,165
761,2022-08-31 10:33:25,3983.5,3983.5,3982.5,3983.0,736.0,3983.025,274
762,2022-08-31 10:33:30,3983.0,3984.0,3982.75,3983.75,354.0,3983.65,134
763,2022-08-31 10:33:35,3983.75,3984.75,3983.75,3984.0,338.0,3984.3,136
764,2022-08-31 10:33:40,3984.0,3984.25,3982.25,3982.5,424.0,3982.9,174
765,2022-08-31 10:33:45,3982.75,3983.0,3981.25,3981.75,638.0,3982.0,250
766,2022-08-31 10:33:50,3981.75,3983.75,3981.75,3983.5,782.0,3982.7,228
767,2022-08-31 10:33:55,3983.5,3984.5,3983.25,3984.25,391.0,3983.9,141
768,2022-08-31 10:34:00,3984.5,3984.5,3984.0,3984.25,499.0,3984.25,160
769,2022-08-31 10:34:05,3984.25,3985.0,3983.75,3984.25,370.0,3984.45,136
770,2022-08-31 10:34:10,3984.25,3986.0,3984.0,3985.75,529.0,3985.25,178
771,2022-08-31 10:34:15,3985.75,3987.0,3985.5,3987.0,498.0,3986.1,183
772,2022-08-31 10:34:20,3987.0,3988.5,3986.5,3988.0,710.0,3987.65,256
773,2022-08-31 10:34:25,3988.25,3988.75,3986.5,3986.75,412.0,3987.75,169
774,2022-08-31 10:34:30,3986.75,3986.75,3985.5,3986.5,355.0,3986.2,131
775,2022-08-31 10:34:35,3986.25,3986.5,3985.5,3986.25,337.0,3986.0,98
776,2022-08-31 10:34:40,3986.25,3987.25,3986.0,3986.5,248.0,3986.35,83
777,2022-08-31 10:34:45,3986.25,3986.5,3985.25,3986.0,241.0,3985.85,93
778,2022-08-31 10:34:50,3986.0,3987.25,3986.0,3987.0,266.0,3986.925,97
779,2022-08-31 10:34:55,3987.25,3987.25,3986.25,3986.5,211.0,3986.85,72
780,2022-08-31 10:35:00,3986.25,3988.25,3986.25,3987.75,446.0,3987.475,137
781,2022-08-31 10:35:05,3987.75,3988.75,3987.5,3988.0,329.0,3988.3,136
782,2022-08-31 10:35:10,3988.0,3988.25,3987.0,3988.25,248.0,3987.85,85
783,2022-08-31 10:35:15,3988.25,3991.75,3988.0,3991.5,1182.0,3990.4,368
784,2022-08-31 10:35:20,3991.5,3992.0,3991.0,3991.25,573.0,3991.35,212
785,2022-08-31 10:35:25,3991.5,3992.0,3991.0,3991.75,461.0,3991.4,153
786,2022-08-31 10:35:30,3991.5,3991.5,3990.25,3991.25,524.0,3990.7,179
787,2022-08-31 10:35:35,3991.25,3991.5,3990.75,3991.0,225.0,3991.1,98
788,2022-08-31 10:35:40,3991.0,3992.0,3990.25,3990.25,367.0,3991.375,124
789,2022-08-31 10:35:45,3990.5,3990.75,3989.5,3990.0,341.0,3990.1,124
790,2022-08-31 10:35:50,3990.0,3991.25,3990.0,3991.0,285.0,3990.8,85
791,2022-08-31 10:35:55,3991.0,3992.25,3990.75,3992.0,339.0,3991.475,121
792,2022-08-31 10:36:00,3991.75,3992.0,3991.0,3991.75,265.0,3991.325,105
793,2022-08-31 10:36:05,3991.75,3992.0,3991.0,3991.75,182.0,3991.6,72
794,2022-08-31 10:36:10,3991.75,3992.0,3991.0,3991.0,191.0,3991.475,67
795,2022-08-31 10:36:15,3991.0,3991.0,3989.5,3989.75,380.0,3990.325,157
796,2022-08-31 10:36:20,3989.75,3990.25,3989.0,3989.75,396.0,3989.55,161
797,2022-08-31 10:36:25,3989.75,3989.75,3988.25,3988.75,488.0,3988.95,159
798,2022-08-31 10:36:30,3988.75,3989.0,3987.0,3987.75,638.0,3988.0,215
799,2022-08-31 10:36:35,3988.0,3988.5,3987.25,3987.25,357.0,3988.05,134
800,2022-08-31 10:36:40,3987.25,3989.0,3987.25,3988.75,387.0,3988.375,120
801,2022-08-31 10:36:45,3988.75,3989.5,3988.5,3989.0,327.0,3988.975,121
802,2022-08-31 10:36:50,3989.0,3989.25,3988.5,3989.25,134.0,3988.9,56
803,2022-08-31 10:36:55,3989.5,3989.5,3989.0,3989.25,253.0,3989.35,67
804,2022-08-31 10:37:00,3989.25,3989.75,3988.25,3989.25,232.0,3989.075,104
805,2022-08-31 10:37:05,3989.5,3990.5,3988.75,3989.25,343.0,3989.825,126
806,2022-08-31 10:37:10,3989.0,3989.25,3987.5,3987.5,335.0,3988.35,121
807,2022-08-31 10:37:15,3987.5,3988.5,3987.5,3988.0,308.0,3987.925,106
808,2022-08-31 10:37:20,3988.0,3989.5,3988.0,3988.75,252.0,3988.6,100
809,2022-08-31 10:37:25,3989.0,3989.5,3987.75,3987.75,335.0,3988.8,102
810,2022-08-31 10:37:30,3987.75,3988.5,3987.75,3988.5,163.0,3988.05,70
811,2022-08-31 10:37:35,3988.5,3989.0,3988.25,3988.75,221.0,3988.65,56
812,2022-08-31 10:37:40,3988.75,3989.5,3987.75,3987.75,210.0,3988.75,74
813,2022-08-31 10:37:45,3987.75,3987.75,3985.25,3986.0,816.0,3986.25,286
814,2022-08-31 10:37:50,3986.0,3988.25,3986.0,3987.75,1226.0,3987.125,174
815,2022-08-31 10:37:55,3987.75,3988.25,3987.25,3988.25,216.0,3987.775,66
816,2022-08-31 10:38:00,3988.0,3988.25,3986.75,3987.0,278.0,3987.375,90
817,2022-08-31 10:38:05,3987.0,3987.25,3985.75,3985.75,245.0,3986.55,79
818,2022-08-31 10:38:10,3986.0,3986.5,3985.5,3985.75,410.0,3985.825,134
819,2022-08-31 10:38:15,3985.75,3986.0,3985.0,3985.5,413.0,3985.4,130
820,2022-08-31 10:38:20,3985.25,3986.25,3984.5,3985.5,560.0,3985.2,195
821,2022-08-31 10:38:25,3985.25,3985.75,3984.75,3985.5,283.0,3985.275,93
822,2022-08-31 10:38:30,3985.25,3985.25,3982.25,3983.75,965.0,3983.275,354
823,2022-08-31 10:38:35,3983.75,3984.75,3983.5,3984.5,382.0,3984.075,142
824,2022-08-31 10:38:40,3984.5,3985.25,3984.25,3984.25,294.0,3984.7,109
825,2022-08-31 10:38:45,3984.5,3985.0,3983.5,3985.0,631.0,3984.575,161
826,2022-08-31 10:38:50,3984.75,3985.0,3984.25,3985.0,178.0,3984.75,59
827,2022-08-31 10:38:55,3984.75,3985.0,3983.5,3983.75,200.0,3984.2,63
828,2022-08-31 10:39:00,3984.0,3985.0,3983.5,3984.75,319.0,3984.275,120
829,2022-08-31 10:39:05,3985.0,3985.0,3984.0,3984.0,130.0,3984.5,56
830,2022-08-31 10:39:10,3983.75,3984.0,3981.75,3982.5,736.0,3982.6,251
831,2022-08-31 10:39:15,3982.75,3983.25,3981.5,3981.5,342.0,3982.4,136
832,2022-08-31 10:39:20,3981.75,3983.5,3981.5,3983.25,431.0,3982.625,157
833,2022-08-31 10:39:25,3983.25,3984.5,3983.0,3984.25,355.0,3983.7,127
834,2022-08-31 10:39:30,3984.25,3984.25,3983.25,3984.0,258.0,3983.925,100
835,2022-08-31 10:39:35,3984.25,3984.75,3983.75,3984.25,227.0,3984.3,85
836,2022-08-31 10:39:40,3984.0,3985.0,3983.75,3984.75,303.0,3984.675,111
837,2022-08-31 10:39:45,3984.75,3985.0,3983.25,3983.25,196.0,3984.025,72
838,2022-08-31 10:39:50,3983.25,3983.25,3980.75,3981.0,965.0,3981.775,338
839,2022-08-31 10:39:55,3981.0,3983.25,3981.0,3983.25,588.0,3982.075,188
840,2022-08-31 10:40:00,3983.0,3983.0,3980.75,3980.75,322.0,3982.075,141
841,2022-08-31 10:40:05,3980.75,3981.5,3980.0,3981.0,984.0,3980.525,329
842,2022-08-31 10:40:10,3981.0,3982.0,3980.75,3981.75,268.0,3981.35,119
843,2022-08-31 10:40:15,3981.5,3982.0,3981.0,3981.75,263.0,3981.425,94
844,2022-08-31 10:40:20,3981.75,3983.0,3981.5,3983.0,342.0,3982.35,127
845,2022-08-31 10:40:25,3983.0,3983.5,3982.5,3983.25,463.0,3983.0,157
846,2022-08-31 10:40:30,3983.25,3983.5,3982.75,3983.0,300.0,3983.225,108
847,2022-08-31 10:40:35,3983.0,3984.25,3982.75,3983.75,375.0,3983.525,130
848,2022-08-31 10:40:40,3983.75,3984.75,3983.5,3984.5,399.0,3984.35,111
849,2022-08-31 10:40:45,3984.75,3985.25,3984.25,3984.25,411.0,3984.875,156
850,2022-08-31 10:40:50,3984.25,3984.25,3983.75,3984.25,293.0,3984.025,112
851,2022-08-31 10:40:55,3984.0,3984.75,3982.75,3984.5,409.0,3983.45,130
852,2022-08-31 10:41:00,3984.25,3985.0,3984.0,3984.25,249.0,3984.525,100
853,2022-08-31 10:41:05,3984.5,3985.25,3984.25,3984.25,207.0,3984.675,80
854,2022-08-31 10:41:10,3984.5,3985.0,3984.0,3985.0,234.0,3984.725,80
855,2022-08-31 10:41:15,3984.75,3985.5,3984.25,3985.0,389.0,3984.95,106
856,2022-08-31 10:41:20,3985.0,3985.0,3983.75,3984.0,248.0,3984.225,88
857,2022-08-31 10:41:25,3983.75,3985.0,3983.75,3985.0,182.0,3984.625,76
858,2022-08-31 10:41:30,3985.25,3986.0,3984.5,3985.75,301.0,3985.25,105
859,2022-08-31 10:41:35,3985.75,3986.0,3985.5,3985.75,142.0,3985.7,68
860,2022-08-31 10:41:40,3985.75,3986.25,3984.0,3984.0,409.0,3985.425,134
861,2022-08-31 10:41:45,3984.0,3985.5,3984.0,3985.5,251.0,3984.85,85
862,2022-08-31 10:41:50,3985.5,3985.75,3985.0,3985.5,125.0,3985.425,52
863,2022-08-31 10:41:55,3985.25,3985.75,3984.5,3984.75,130.0,3984.975,52
864,2022-08-31 10:42:00,3984.75,3985.5,3984.5,3985.5,219.0,3985.1,70
865,2022-08-31 10:42:05,3985.25,3987.5,3985.25,3987.0,629.0,3986.75,193
866,2022-08-31 10:42:10,3986.75,3987.25,3986.0,3986.5,282.0,3986.725,121
867,2022-08-31 10:42:15,3986.25,3986.75,3985.5,3986.75,197.0,3986.2,78
868,2022-08-31 10:42:20,3986.5,3986.75,3986.25,3986.5,172.0,3986.625,58
869,2022-08-31 10:42:25,3986.75,3987.0,3986.0,3986.25,315.0,3986.375,109
870,2022-08-31 10:42:30,3986.0,3987.0,3986.0,3986.5,255.0,3986.575,80
871,2022-08-31 10:42:35,3986.75,3988.75,3986.5,3987.75,592.0,3987.8,200
872,2022-08-31 10:42:40,3987.75,3990.75,3987.75,3990.75,855.0,3989.475,261
873,2022-08-31 10:42:45,3990.75,3990.75,3989.75,3990.5,511.0,3990.15,184
874,2022-08-31 10:42:50,3990.25,3990.5,3989.75,3990.5,353.0,3990.2,126
875,2022-08-31 10:42:55,3990.25,3990.75,3989.75,3990.25,267.0,3990.3,111
876,2022-08-31 10:43:00,3990.25,3990.25,3988.75,3989.0,314.0,3989.425,133
877,2022-08-31 10:43:05,3989.25,3989.25,3988.25,3988.5,306.0,3988.7,105
878,2022-08-31 10:43:10,3988.75,3990.5,3988.75,3989.75,236.0,3989.825,93
879,2022-08-31 10:43:15,3990.0,3990.25,3989.0,3989.5,193.0,3989.65,63
880,2022-08-31 10:43:20,3989.25,3989.75,3988.5,3989.0,203.0,3989.075,103
881,2022-08-31 10:43:25,3989.0,3990.25,3988.75,3990.25,182.0,3989.65,91
882,2022-08-31 10:43:30,3990.5,3992.0,3990.25,3991.75,541.0,3991.35,191
883,2022-08-31 10:43:35,3991.75,3992.75,3991.25,3992.75,444.0,3992.075,195
884,2022-08-31 10:43:40,3992.75,3994.5,3992.75,3994.0,800.0,3993.575,359
885,2022-08-31 10:43:45,3994.0,3994.25,3992.5,3992.5,434.0,3993.375,159
886,2022-08-31 10:43:50,3992.5,3992.75,3991.75,3991.75,362.0,3992.1,129
887,2022-08-31 10:43:55,3992.0,3992.0,3991.0,3991.5,292.0,3991.45,128
888,2022-08-31 10:44:00,3991.5,3992.5,3991.5,3992.5,309.0,3991.975,114
889,2022-08-31 10:44:05,3992.5,3993.0,3991.0,3991.25,189.0,3992.0,80
890,2022-08-31 10:44:10,3991.25,3992.25,3991.25,3991.5,213.0,3991.525,82
891,2022-08-31 10:44:15,3991.5,3991.5,3990.25,3990.25,261.0,3990.6,114
892,2022-08-31 10:44:20,3990.5,3991.0,3990.0,3990.5,217.0,3990.5,94
893,2022-08-31 10:44:25,3990.75,3992.75,3990.5,3992.25,211.0,3991.7,85
894,2022-08-31 10:44:30,3992.25,3993.5,3992.25,3993.25,310.0,3992.95,135
895,2022-08-31 10:44:35,3993.25,3994.0,3992.75,3993.5,233.0,3993.45,99
896,2022-08-31 10:44:40,3993.75,3994.0,3993.25,3993.75,315.0,3993.5,111
897,2022-08-31 10:44:45,3993.5,3993.5,3992.5,3992.5,188.0,3993.0,71
898,2022-08-31 10:44:50,3992.5,3993.75,3992.5,3993.25,155.0,3993.075,69
899,2022-08-31 10:44:55,3993.0,3993.75,3992.75,3993.25,201.0,3993.35,84
900,2022-08-31 10:45:00,3993.25,3996.75,3992.75,3995.5,1599.0,3995.2,452
901,2022-08-31 10:45:05,3995.75,3997.5,3995.25,3996.75,811.0,3996.475,332
902,2022-08-31 10:45:10,3996.75,3997.75,3996.5,3997.0,944.0,3997.225,310
903,2022-08-31 10:45:15,3997.0,3998.0,3996.5,3997.5,624.0,3997.475,228
904,2022-08-31 10:45:20,3997.5,3998.0,3997.0,3997.25,528.0,3997.475,179
905,2022-08-31 10:45:25,3997.25,3997.75,3996.25,3996.75,580.0,3996.825,176
906,2022-08-31 10:45:30,3996.5,3997.0,3995.5,3996.25,349.0,3996.375,116
907,2022-08-31 10:45:35,3996.0,3996.75,3995.5,3995.75,282.0,3995.975,113
908,2022-08-31 10:45:40,3996.0,3996.25,3995.0,3996.0,313.0,3995.65,129
909,2022-08-31 10:45:45,3996.0,3996.0,3995.0,3995.0,215.0,3995.325,73
910,2022-08-31 10:45:50,3995.25,3995.5,3994.75,3995.25,307.0,3995.2,101
911,2022-08-31 10:45:55,3995.25,3996.0,3994.5,3996.0,284.0,3995.075,99
912,2022-08-31 10:46:00,3996.0,3996.75,3995.0,3995.0,358.0,3996.05,119
913,2022-08-31 10:46:05,3995.0,3995.5,3994.0,3994.25,530.0,3994.875,160
914,2022-08-31 10:46:10,3994.0,3995.75,3993.75,3995.5,490.0,3994.55,162
915,2022-08-31 10:46:15,3995.25,3996.25,3995.0,3996.0,229.0,3995.65,99
916,2022-08-31 10:46:20,3996.0,3996.0,3991.75,3992.0,925.0,3993.4,292
917,2022-08-31 10:46:25,3992.0,3993.0,3991.75,3992.5,426.0,3992.575,158
918,2022-08-31 10:46:30,3992.25,3992.75,3991.25,3991.75,443.0,3991.875,165
919,2022-08-31 10:46:35,3992.0,3992.25,3991.5,3992.0,247.0,3991.925,96
920,2022-08-31 10:46:40,3992.0,3993.0,3991.5,3992.25,338.0,3992.075,131
921,2022-08-31 10:46:45,3992.0,3992.5,3991.25,3992.25,274.0,3991.8,103
922,2022-08-31 10:46:50,3992.0,3993.5,3991.75,3992.75,308.0,3992.7,110
923,2022-08-31 10:46:55,3992.5,3993.75,3992.5,3993.5,174.0,3993.325,81
924,2022-08-31 10:47:00,3993.25,3993.25,3992.25,3992.75,307.0,3992.775,108
925,2022-08-31 10:47:05,3992.5,3992.75,3991.5,3992.0,233.0,3992.1,91
926,2022-08-31 10:47:10,3992.25,3995.0,3992.25,3994.75,495.0,3994.25,216
927,2022-08-31 10:47:15,3994.75,3995.25,3994.0,3994.25,264.0,3994.625,113
928,2022-08-31 10:47:20,3994.0,3994.25,3993.0,3993.75,168.0,3993.55,82
929,2022-08-31 10:47:25,3993.75,3994.0,3993.5,3993.75,151.0,3993.65,70
930,2022-08-31 10:47:30,3993.75,3994.5,3993.75,3993.75,215.0,3994.15,90
931,2022-08-31 10:47:35,3994.25,3994.25,3993.25,3993.25,186.0,3993.675,93
932,2022-08-31 10:47:40,3993.25,3993.75,3992.5,3993.5,210.0,3993.2,105
933,2022-08-31 10:47:45,3993.75,3994.5,3993.75,3994.5,81.0,3994.05,33
934,2022-08-31 10:47:50,3994.5,3995.25,3994.0,3994.5,525.0,3994.4,112
935,2022-08-31 10:47:55,3994.5,3995.0,3993.75,3995.0,223.0,3994.4,87
936,2022-08-31 10:48:00,3995.0,3995.0,3994.25,3994.5,190.0,3994.7,83
937,2022-08-31 10:48:05,3994.5,3997.25,3994.5,3996.75,613.0,3996.35,225
938,2022-08-31 10:48:10,3997.0,3997.25,3995.5,3995.75,377.0,3996.15,157
939,2022-08-31 10:48:15,3995.5,3996.25,3995.5,3996.25,208.0,3995.95,81
940,2022-08-31 10:48:20,3996.25,3997.0,3995.75,3996.25,228.0,3996.325,93
941,2022-08-31 10:48:25,3996.25,3997.5,3996.0,3997.25,196.0,3996.775,77
942,2022-08-31 10:48:30,3997.25,3997.25,3995.5,3995.75,261.0,3996.35,95
943,2022-08-31 10:48:35,3996.0,3996.25,3995.25,3995.75,277.0,3995.65,87
944,2022-08-31 10:48:40,3995.5,3995.75,3994.5,3995.0,260.0,3995.15,100
945,2022-08-31 10:48:45,3995.0,3995.25,3994.75,3995.0,150.0,3995.025,57
946,2022-08-31 10:48:50,3994.75,3996.25,3994.75,3995.75,212.0,3995.875,79
947,2022-08-31 10:48:55,3995.5,3996.25,3995.25,3996.25,84.0,3995.55,41
